glyph,unicode,leaf,line,band,category,x,y,w,h,notes
G.30pt_2,,465,30pt,4,cap,1618,2809,69,165,"survey #113, 'Terrific Wind Storms 7 Cause Great Suffering'"
r.30pt_4,,465,30pt,4,lower,1684,2850,49,124,"survey #114, 'Terrific Wind Storms 7 Cause Great Suffering'"
e.30pt_3,,465,30pt,4,lower,1730,2850,53,126,"survey #115, 'Terrific Wind Storms 7 Cause Great Suffering'"
a.30pt_2,,465,30pt,4,lower,1783,2844,57,131,"survey #116, 'Terrific Wind Storms 7 Cause Great Suffering'"
t.30pt_2,,465,30pt,4,lower,1836,2826,49,150,"survey #117, 'Terrific Wind Storms 7 Cause Great Suffering'"
S.30pt_3,,465,30pt,4,cap,1913,2808,62,168,"survey #118, 'Terrific Wind Storms 7 Cause Great Suffering'"
u.30pt_2,,465,30pt,4,lower,1973,2851,60,123,"survey #119, 'Terrific Wind Storms 7 Cause Great Suffering'"
f.30pt,,465,30pt,4,lower,2033,2808,42,166,"survey #120, 'Terrific Wind Storms 7 Cause Great Suffering'"
f.30pt_2,,465,30pt,4,lower,2072,2808,42,188,"survey #121, 'Terrific Wind Storms 7 Cause Great Suffering'"
e.30pt_4,,465,30pt,4,lower,2109,2850,54,126,"survey #122, 'Terrific Wind Storms 7 Cause Great Suffering'"
r.30pt_5,,465,30pt,4,lower,2161,2850,48,124,"survey #123, 'Terrific Wind Storms 7 Cause Great Suffering'"
i.30pt_4,,465,30pt,4,lower,2206,2809,34,165,"survey #124, 'Terrific Wind Storms 7 Cause Great Suffering'"
n.30pt_2,,465,30pt,4,lower,2235,2850,62,124,"survey #125, 'Terrific Wind Storms 7 Cause Great Suffering'"
g,0067,465,30pt,4,lower,2294,2841,57,162,"survey #126, 'Terrific Wind Storms 7 Cause Great Suffering'"
