glyph,unicode,leaf,line,band,category,x,y,w,h,notes
w.42pt,,322,42pt,7,lower,1723,2635,69,201,"survey #295, 'Twelve Excursion Tickets for the 65 Southwest and California'"
e.42pt_5,,322,42pt,7,lower,1789,2634,43,203,"survey #296, 'Twelve Excursion Tickets for the 65 Southwest and California'"
s.42pt_3,,322,42pt,7,lower,1829,2634,44,202,"survey #297, 'Twelve Excursion Tickets for the 65 Southwest and California'"
t.42pt_4,,322,42pt,7,lower,1870,2610,23,226,"survey #298, 'Twelve Excursion Tickets for the 65 Southwest and California'"
a.42pt,,322,42pt,7,lower,1925,2635,44,201,"survey #299, 'Twelve Excursion Tickets for the 65 Southwest and California'"
n.42pt_2,,322,42pt,7,lower,1968,2634,44,201,"survey #300, 'Twelve Excursion Tickets for the 65 Southwest and California'"
d.42pt,,322,42pt,7,lower,2010,2607,44,229,"survey #301, 'Twelve Excursion Tickets for the 65 Southwest and California'"
C.42pt,,322,42pt,7,cap,2085,2604,49,232,"survey #302, 'Twelve Excursion Tickets for the 65 Southwest and California'"
a.42pt_2,,322,42pt,7,lower,2134,2634,43,201,"survey #303, 'Twelve Excursion Tickets for the 65 Southwest and California'"
l.42pt_2,,322,42pt,7,lower,2175,2607,23,228,"survey #304, 'Twelve Excursion Tickets for the 65 Southwest and California'"
i.42pt_3,,322,42pt,7,lower,2195,2607,21,228,"survey #305, 'Twelve Excursion Tickets for the 65 Southwest and California'"
f.42pt_2,,322,42pt,7,lower,2215,2608,24,227,"survey #306, 'Twelve Excursion Tickets for the 65 Southwest and California'"
o.42pt_4,,322,42pt,7,lower,2237,2633,44,203,"survey #307, 'Twelve Excursion Tickets for the 65 Southwest and California'"
r.42pt_3,,322,42pt,7,lower,2280,2635,32,200,"survey #308, 'Twelve Excursion Tickets for the 65 Southwest and California'"
n.42pt_3,,322,42pt,7,lower,2310,2634,44,201,"survey #309, 'Twelve Excursion Tickets for the 65 Southwest and California'"
i.42pt_4,,322,42pt,7,lower,2351,2606,22,229,"survey #310, 'Twelve Excursion Tickets for the 65 Southwest and California'"
a.42pt_3,,322,42pt,7,lower,2373,2634,43,201,"survey #311, 'Twelve Excursion Tickets for the 65 Southwest and California'"
S.36pt,,322,36pt,4,cap,427,1768,45,201,"survey #130, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
A.36pt,,322,36pt,4,cap,469,1771,45,197,"survey #131, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
C.36pt,,322,36pt,4,cap,514,1769,43,200,"survey #132, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
R.36pt,,322,36pt,4,cap,557,1770,46,198,"survey #133, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
A.36pt_2,,322,36pt,4,cap,601,1770,44,198,"survey #134, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
M.36pt,,322,36pt,4,cap,646,1770,65,199,"survey #135, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
E.36pt,,322,36pt,4,cap,707,1769,37,199,"survey #136, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
N.36pt,,322,36pt,4,cap,740,1770,48,198,"survey #137, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
T.36pt,,322,36pt,4,cap,785,1770,39,198,"survey #138, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
O.36pt,,322,36pt,4,cap,821,1769,46,200,"survey #139, 'SACRAMENTO AND PROVIDENCE FEMALE SEMINARIES'"
