glyph,unicode,leaf,line,band,category,x,y,w,h,notes
E.48pt,,253,48pt,4,cap,544,1267,141,239,"survey #50, 'REFRESHING'"
F,0046,253,48pt,4,cap,715,1265,138,240,"survey #51, 'REFRESHING'"
R.48pt,,253,48pt,4,cap,880,1265,152,240,"survey #52, 'REFRESHING'"
E.48pt_2,,253,48pt,4,cap,1061,1266,141,238,"survey #53, 'REFRESHING'"
S,0053,253,48pt,4,cap,1224,1265,157,241,"survey #54, 'REFRESHING'"
H.48pt,,253,48pt,4,cap,1412,1264,156,240,"survey #55, 'REFRESHING'"
I.48pt,,253,48pt,4,cap,1608,1265,23,239,"survey #56, 'REFRESHING'"
N.48pt,,253,48pt,4,cap,1672,1265,157,240,"survey #57, 'REFRESHING'"
G.48pt,,253,48pt,4,cap,1859,1263,188,243,"survey #58, 'REFRESHING'"
O.48pt,,253,48pt,5,cap,116,1537,190,241,"survey #59, 'Ocean 5 Bathing'"
c,0063,253,48pt,5,lower,322,1597,135,181,"survey #60, 'Ocean 5 Bathing'"
e.48pt,,253,48pt,5,lower,472,1596,135,183,"survey #61, 'Ocean 5 Bathing'"
a.48pt,,253,48pt,5,lower,622,1596,146,183,"survey #62, 'Ocean 5 Bathing'"
n.48pt,,253,48pt,5,lower,787,1596,124,179,"survey #63, 'Ocean 5 Bathing'"
five,0035,253,48pt,5,figure,1055,1537,142,240,"survey #64, 'Ocean 5 Bathing'"
B,0042,253,48pt,5,cap,1345,1537,160,238,"survey #65, 'Ocean 5 Bathing'"
a.48pt_2,,253,48pt,5,lower,1522,1596,146,182,"survey #66, 'Ocean 5 Bathing'"
t.48pt,,253,48pt,5,lower,1669,1547,84,231,"survey #67, 'Ocean 5 Bathing'"
h.48pt,,253,48pt,5,lower,1777,1538,124,237,"survey #68, 'Ocean 5 Bathing'"
i.48pt,,253,48pt,5,lower,1933,1537,23,238,"survey #69, 'Ocean 5 Bathing'"
n.48pt_2,,253,48pt,5,lower,1991,1597,123,178,"survey #70, 'Ocean 5 Bathing'"
g.48pt,,253,48pt,5,lower,2132,1595,167,239,"survey #71, 'Ocean 5 Bathing'"
C,0043,253,36pt,2,cap,252,695,151,199,"survey #19, 'CLEAR STREAMS'"
L.36pt,,253,36pt,2,cap,422,695,116,197,"survey #20, 'CLEAR STREAMS'"
E.36pt,,253,36pt,2,cap,559,695,119,196,"survey #21, 'CLEAR STREAMS'"
A.36pt,,253,36pt,2,cap,686,694,139,197,"survey #22, 'CLEAR STREAMS'"
R.36pt,,253,36pt,2,cap,845,693,130,197,"survey #23, 'CLEAR STREAMS'"
S.36pt,,253,36pt,2,cap,1089,691,132,198,"survey #24, 'CLEAR STREAMS'"
T.36pt,,253,36pt,2,cap,1230,694,142,195,"survey #25, 'CLEAR STREAMS'"
R.36pt_2,,253,36pt,2,cap,1391,693,129,197,"survey #26, 'CLEAR STREAMS'"
E.36pt_2,,253,36pt,2,cap,1540,695,119,196,"survey #27, 'CLEAR STREAMS'"
A.36pt_2,,253,36pt,2,cap,1668,695,137,196,"survey #28, 'CLEAR STREAMS'"
M.36pt,,253,36pt,2,cap,1834,695,158,196,"survey #29, 'CLEAR STREAMS'"
S.36pt_2,,253,36pt,2,cap,2015,693,132,198,"survey #30, 'CLEAR STREAMS'"
P.36pt,,253,36pt,3,cap,121,896,123,197,"survey #31, 'Picturesque 3 Scenes'"
i.36pt,,253,36pt,3,lower,260,897,21,196,"survey #32, 'Picturesque 3 Scenes'"
c.36pt,,253,36pt,3,lower,297,941,112,153,"survey #33, 'Picturesque 3 Scenes'"
t.36pt,,253,36pt,3,lower,413,899,68,192,"survey #34, 'Picturesque 3 Scenes'"
u,0075,253,36pt,3,lower,494,939,100,152,"survey #35, 'Picturesque 3 Scenes'"
r,0072,253,36pt,3,lower,616,940,82,151,"survey #36, 'Picturesque 3 Scenes'"
e.36pt,,253,36pt,3,lower,707,937,111,155,"survey #37, 'Picturesque 3 Scenes'"
s.36pt,,253,36pt,3,lower,826,937,102,155,"survey #38, 'Picturesque 3 Scenes'"
q,0071,253,36pt,3,lower,937,937,114,186,"survey #39, 'Picturesque 3 Scenes'"
u.36pt,,253,36pt,3,lower,1075,938,100,151,"survey #40, 'Picturesque 3 Scenes'"
e.36pt_2,,253,36pt,3,lower,1191,936,110,156,"survey #41, 'Picturesque 3 Scenes'"
three,0033,253,36pt,3,figure,1373,892,121,199,"survey #42, 'Picturesque 3 Scenes'"
S.36pt_3,,253,36pt,3,cap,1565,891,131,199,"survey #43, 'Picturesque 3 Scenes'"
c.36pt_2,,253,36pt,3,lower,1709,939,113,153,"survey #44, 'Picturesque 3 Scenes'"
e.36pt_3,,253,36pt,3,lower,1831,938,110,155,"survey #45, 'Picturesque 3 Scenes'"
n.36pt,,253,36pt,3,lower,1958,942,100,149,"survey #46, 'Picturesque 3 Scenes'"
e.36pt_4,,253,36pt,3,lower,2076,938,111,155,"survey #47, 'Picturesque 3 Scenes'"
s.36pt_2,,253,36pt,3,lower,2195,939,102,155,"survey #48, 'Picturesque 3 Scenes'"
